crime_id,Month,LSOAcode,crime_type,outcome,Longitude,Latitude,LAname
2514,2017-01,E01006182,Burglary,Investigation complete; no suspect identified,-2.325646,53.451054,Trafford
2515,2017-01,E01006183,Burglary,Investigation complete; no suspect identified,-2.318249,53.446427,Trafford
2516,2017-01,E01006183,Burglary,Investigation complete; no suspect identified,-2.318249,53.446427,Trafford
2517,2017-01,E01006126,Burglary,Investigation complete; no suspect identified,-2.403788,53.448578,Trafford
2518,2017-01,E01006130,Burglary,Investigation complete; no suspect identified,-2.385368,53.451299,Trafford
2519,2017-01,E01006130,Burglary,Investigation complete; no suspect identified,-2.383271,53.449157,Trafford
2520,2017-01,E01006130,Burglary,Investigation complete; no suspect identified,-2.382648,53.450265,Trafford
2521,2017-01,E01006132,Burglary,Offender sent to prison,-2.389215,53.443844,Trafford
2522,2017-01,E01006132,Burglary,Investigation complete; no suspect identified,-2.387101,53.441496,Trafford
2523,2017-01,E01006132,Burglary,Investigation complete; no suspect identified,-2.387101,53.441496,Trafford
2524,2017-01,E01006156,Burglary,Investigation complete; no suspect identified,-2.336085,53.45143,Trafford
2525,2017-01,E01006158,Burglary,Investigation complete; no suspect identified,-2.324472,53.466814,Trafford
2526,2017-01,E01006158,Burglary,Investigation complete; no suspect identified,-2.324472,53.466814,Trafford
2527,2017-01,E01006158,Burglary,Offender given suspended prison sentence,-2.329481,53.461992,Trafford
2528,2017-01,E01006158,Burglary,Status update unavailable,-2.327722,53.466338,Trafford
2529,2017-01,E01006179,Burglary,Investigation complete; no suspect identified,-2.315612,53.444196,Trafford
2530,2017-01,E01006184,Burglary,Investigation complete; no suspect identified,-2.333332,53.446098,Trafford
2531,2017-01,E01006184,Burglary,Investigation complete; no suspect identified,-2.326626,53.447187,Trafford
2532,2017-01,E01006199,Burglary,Investigation complete; no suspect identified,-2.341665,53.450677,Trafford
2533,2017-01,E01006200,Burglary,Investigation complete; no suspect identified,-2.351345,53.444923,Trafford
2534,2017-01,E01006201,Burglary,Investigation complete; no suspect identified,-2.35818,53.450251,Trafford
2535,2017-01,E01006120,Burglary,Investigation complete; no suspect identified,-2.36244,53.453627,Trafford
2536,2017-01,E01006197,Burglary,Investigation complete; no suspect identified,-2.364024,53.452211,Trafford
2537,2017-01,E01006197,Burglary,Investigation complete; no suspect identified,-2.367814,53.449952,Trafford
2538,2017-01,E01006197,Burglary,Investigation complete; no suspect identified,-2.364024,53.452211,Trafford
2539,2017-01,E01006197,Burglary,Offender sent to prison,-2.366478,53.452203,Trafford
2540,2017-01,E01006203,Burglary,Investigation complete; no suspect identified,-2.365205,53.445942,Trafford
2541,2017-01,E01006142,Burglary,Investigation complete; no suspect identified,-2.289029,53.44714,Trafford
2542,2017-01,E01006142,Burglary,Investigation complete; no suspect identified,-2.293503,53.44312,Trafford
2543,2017-01,E01006142,Burglary,Investigation complete; no suspect identified,-2.294527,53.449625,Trafford
2544,2017-01,E01006181,Burglary,Investigation complete; no suspect identified,-2.307968,53.451029,Trafford
2545,2017-01,E01006147,Burglary,Investigation complete; no suspect identified,-2.332045,53.427765,Trafford
2546,2017-01,E01006150,Burglary,Investigation complete; no suspect identified,-2.328411,53.422967,Trafford
2547,2017-01,E01006154,Burglary,Investigation complete; no suspect identified,-2.321646,53.431812,Trafford
2548,2017-01,E01006154,Burglary,Investigation complete; no suspect identified,-2.321646,53.431812,Trafford
2549,2017-01,E01006165,Burglary,Investigation complete; no suspect identified,-2.317332,53.430583,Trafford
2550,2017-01,E01006165,Burglary,Investigation complete; no suspect identified,-2.318034,53.429781,Trafford
2551,2017-01,E01006165,Burglary,Investigation complete; no suspect identified,-2.317013,53.428148,Trafford
2552,2017-01,E01006169,Burglary,Investigation complete; no suspect identified,-2.342903,53.428643,Trafford
2553,2017-01,E01006170,Burglary,Investigation complete; no suspect identified,-2.338435,53.430759,Trafford
2554,2017-01,E01006170,Burglary,Investigation complete; no suspect identified,-2.342612,53.428077,Trafford
2555,2017-01,E01006171,Burglary,Investigation complete; no suspect identified,-2.356517,53.426086,Trafford
2556,2017-01,E01006171,Burglary,Investigation complete; no suspect identified,-2.351766,53.426675,Trafford
2557,2017-01,E01006098,Burglary,Investigation complete; no suspect identified,-2.314591,53.416065,Trafford
2558,2017-01,E01006164,Burglary,Investigation complete; no suspect identified,-2.310715,53.429189,Trafford
2559,2017-01,E01006164,Burglary,Investigation complete; no suspect identified,-2.298306,53.428043,Trafford
2560,2017-01,E01006164,Burglary,Investigation complete; no suspect identified,-2.308988,53.427603,Trafford
2561,2017-01,E01006097,Burglary,Investigation complete; no suspect identified,-2.325039,53.416855,Trafford
2562,2017-01,E01006097,Burglary,Investigation complete; no suspect identified,-2.325619,53.416017,Trafford
2563,2017-01,E01006160,Burglary,Investigation complete; no suspect identified,-2.319437,53.426254,Trafford
2564,2017-01,E01006160,Burglary,Investigation complete; no suspect identified,-2.322774,53.425714,Trafford
2565,2017-01,E01006160,Burglary,Investigation complete; no suspect identified,-2.319437,53.426254,Trafford
2566,2017-01,E01006160,Burglary,Court result unavailable,-2.319606,53.424707,Trafford
2567,2017-01,E01006160,Burglary,Investigation complete; no suspect identified,-2.322857,53.424761,Trafford
2568,2017-01,E01006160,Burglary,Investigation complete; no suspect identified,-2.327692,53.4234,Trafford
2569,2017-01,E01006160,Burglary,Investigation complete; no suspect identified,-2.322199,53.427361,Trafford
2570,2017-01,E01006160,Burglary,Investigation complete; no suspect identified,-2.323442,53.424454,Trafford
2571,2017-01,E01006162,Burglary,Unable to prosecute suspect,-2.316533,53.420257,Trafford
2572,2017-01,E01006163,Burglary,Investigation complete; no suspect identified,-2.323696,53.418287,Trafford
2573,2017-01,E01006163,Burglary,Investigation complete; no suspect identified,-2.323041,53.421193,Trafford
2574,2017-01,E01006148,Burglary,Investigation complete; no suspect identified,-2.334648,53.420037,Trafford
2575,2017-01,E01006152,Burglary,Investigation complete; no suspect identified,-2.351222,53.415405,Trafford
2576,2017-01,E01006152,Burglary,Investigation complete; no suspect identified,-2.353,53.422995,Trafford
2577,2017-01,E01006153,Burglary,Investigation complete; no suspect identified,-2.350647,53.413205,Trafford
2578,2017-01,E01006153,Burglary,Investigation complete; no suspect identified,-2.347136,53.412577,Trafford
2579,2017-01,E01006106,Burglary,Investigation complete; no suspect identified,-2.442646,53.416297,Trafford
2580,2017-01,E01006106,Burglary,Investigation complete; no suspect identified,-2.437757,53.417852,Trafford
2581,2017-01,E01006107,Burglary,Investigation complete; no suspect identified,-2.421336,53.417309,Trafford
2582,2017-01,E01006108,Burglary,Investigation complete; no suspect identified,-2.432832,53.415829,Trafford
2583,2017-01,E01006108,Burglary,Investigation complete; no suspect identified,-2.435021,53.415147,Trafford
2584,2017-01,E01006173,Burglary,Investigation complete; no suspect identified,-2.301724,53.415532,Trafford
2585,2017-01,E01006176,Burglary,Investigation complete; no suspect identified,-2.291186,53.419117,Trafford
2586,2017-01,E01006176,Burglary,Status update unavailable,-2.289115,53.415401,Trafford
2587,2017-01,E01006176,Burglary,Investigation complete; no suspect identified,-2.289852,53.419885,Trafford
2588,2017-01,E01006176,Burglary,Investigation complete; no suspect identified,-2.289115,53.415401,Trafford
2589,2017-01,E01006177,Burglary,Investigation complete; no suspect identified,-2.301945,53.412816,Trafford
2590,2017-01,E01006091,Burglary,Investigation complete; no suspect identified,-2.358362,53.407492,Trafford
2591,2017-01,E01006091,Burglary,Investigation complete; no suspect identified,-2.358362,53.407492,Trafford
2592,2017-01,E01006091,Burglary,Investigation complete; no suspect identified,-2.36755,53.402008,Trafford
2593,2017-01,E01006092,Burglary,Investigation complete; no suspect identified,-2.361631,53.39746,Trafford
2594,2017-01,E01006092,Burglary,Investigation complete; no suspect identified,-2.36929,53.401463,Trafford
2595,2017-01,E01006092,Burglary,Investigation complete; no suspect identified,-2.361903,53.401162,Trafford
2596,2017-01,E01006095,Burglary,Investigation complete; no suspect identified,-2.355454,53.406898,Trafford
2597,2017-01,E01006095,Burglary,Investigation complete; no suspect identified,-2.355454,53.406898,Trafford
2598,2017-01,E01006167,Burglary,Investigation complete; no suspect identified,-2.353272,53.414114,Trafford
2599,2017-01,E01006167,Burglary,Investigation complete; no suspect identified,-2.353084,53.415022,Trafford
2600,2017-01,E01006167,Burglary,Investigation complete; no suspect identified,-2.353272,53.414114,Trafford
2601,2017-01,E01006168,Burglary,Investigation complete; no suspect identified,-2.36003,53.41439,Trafford
2602,2017-01,E01006094,Burglary,Investigation complete; no suspect identified,-2.348711,53.410127,Trafford
2603,2017-01,E01006094,Burglary,Investigation complete; no suspect identified,-2.351291,53.409248,Trafford
2604,2017-01,E01006094,Burglary,Investigation complete; no suspect identified,-2.351817,53.410927,Trafford
2605,2017-01,E01006094,Burglary,Investigation complete; no suspect identified,-2.350567,53.410805,Trafford
2606,2017-01,E01006100,Burglary,Investigation complete; no suspect identified,-2.338567,53.41146,Trafford
2607,2017-01,E01006103,Burglary,Investigation complete; no suspect identified,-2.336169,53.408743,Trafford
2608,2017-01,E01006190,Burglary,Investigation complete; no suspect identified,-2.331372,53.403228,Trafford
2609,2017-01,E01006210,Burglary,Investigation complete; no suspect identified,-2.32003,53.411079,Trafford
2610,2017-01,E01006204,Burglary,Investigation complete; no suspect identified,-2.316717,53.398423,Trafford
2611,2017-01,E01006204,Burglary,Investigation complete; no suspect identified,-2.317617,53.39807,Trafford
2612,2017-01,E01006206,Burglary,Investigation complete; no suspect identified,-2.31015,53.397029,Trafford
2613,2017-01,E01006207,Burglary,Investigation complete; no suspect identified,-2.305045,53.391955,Trafford
2614,2017-01,E01006207,Burglary,Investigation complete; no suspect identified,-2.305239,53.389555,Trafford
2615,2017-01,E01006192,Burglary,Investigation complete; no suspect identified,-2.330186,53.393731,Trafford
2616,2017-01,E01006192,Burglary,Investigation complete; no suspect identified,-2.325285,53.395928,Trafford
2617,2017-01,E01006205,Burglary,Investigation complete; no suspect identified,-2.322434,53.394732,Trafford
2618,2017-01,E01006205,Burglary,Investigation complete; no suspect identified,-2.324098,53.394017,Trafford
2619,2017-01,E01006205,Burglary,Investigation complete; no suspect identified,-2.3254,53.393214,Trafford
2620,2017-01,E01006205,Burglary,Investigation complete; no suspect identified,-2.323301,53.392069,Trafford
2621,2017-01,E01006209,Burglary,Investigation complete; no suspect identified,-2.324341,53.388471,Trafford
2622,2017-01,E01006209,Burglary,Investigation complete; no suspect identified,-2.32779,53.391131,Trafford
2623,2017-01,E01006080,Burglary,Investigation complete; no suspect identified,-2.344867,53.392395,Trafford
2624,2017-01,E01006080,Burglary,Investigation complete; no suspect identified,-2.347151,53.390348,Trafford
2625,2017-01,E01006089,Burglary,Investigation complete; no suspect identified,-2.353603,53.404998,Trafford
2626,2017-01,E01006089,Burglary,Investigation complete; no suspect identified,-2.353603,53.404998,Trafford
2627,2017-01,E01006193,Burglary,Investigation complete; no suspect identified,-2.341329,53.39192,Trafford
2628,2017-01,E01006194,Burglary,Investigation complete; no suspect identified,-2.343961,53.38447,Trafford
2629,2017-01,E01006074,Burglary,Investigation complete; no suspect identified,-2.370717,53.392578,Trafford
2630,2017-01,E01006075,Burglary,Investigation complete; no suspect identified,-2.35218,53.387547,Trafford
2631,2017-01,E01006075,Burglary,Investigation complete; no suspect identified,-2.351576,53.392753,Trafford
2632,2017-01,E01006075,Burglary,Investigation complete; no suspect identified,-2.348414,53.386677,Trafford
2633,2017-01,E01006075,Burglary,Unable to prosecute suspect,-2.357902,53.393974,Trafford
2634,2017-01,E01006075,Burglary,Investigation complete; no suspect identified,-2.349284,53.386378,Trafford
2635,2017-01,E01006075,Burglary,Investigation complete; no suspect identified,-2.353991,53.38658,Trafford
2636,2017-01,E01006087,Burglary,Investigation complete; no suspect identified,-2.414039,53.389478,Trafford
2637,2017-01,E01006083,Burglary,Investigation complete; no suspect identified,-2.342753,53.376392,Trafford
2638,2017-01,E01006083,Burglary,Investigation complete; no suspect identified,-2.343567,53.378466,Trafford
2639,2017-01,E01006084,Burglary,Investigation complete; no suspect identified,-2.342139,53.369149,Trafford
2640,2017-01,E01006084,Burglary,Court result unavailable,-2.338117,53.373628,Trafford
2641,2017-01,E01006084,Burglary,Investigation complete; no suspect identified,-2.336465,53.37383,Trafford
2642,2017-01,E01006139,Burglary,Court case unable to proceed,-2.333001,53.380627,Trafford
2643,2017-01,E01006140,Burglary,Investigation complete; no suspect identified,-2.320887,53.381055,Trafford
2644,2017-01,E01006082,Burglary,Investigation complete; no suspect identified,-2.346045,53.378171,Trafford
2645,2017-01,E01006082,Burglary,Investigation complete; no suspect identified,-2.361537,53.379303,Trafford
2646,2017-01,E01006085,Burglary,Suspect charged as part of another case,-2.365642,53.377691,Trafford
2647,2017-01,E01006086,Burglary,Investigation complete; no suspect identified,-2.360069,53.37093,Trafford
2648,2017-01,E01006134,Burglary,Investigation complete; no suspect identified,-2.323289,53.370649,Trafford
2649,2017-01,E01006135,Burglary,Investigation complete; no suspect identified,-2.314808,53.374078,Trafford
2650,2017-01,E01006137,Burglary,Investigation complete; no suspect identified,-2.309037,53.359774,Trafford
2651,2017-01,E01006138,Burglary,Investigation complete; no suspect identified,-2.307077,53.381703,Trafford
2652,2017-01,E01006138,Burglary,Investigation complete; no suspect identified,-2.310218,53.381578,Trafford
2653,2017-01,E01006138,Burglary,Investigation complete; no suspect identified,-2.307077,53.381703,Trafford
2654,2017-01,E01012472,Burglary,Investigation complete; no suspect identified,-2.570993,53.447185,NA
2655,2017-01,E01006315,Burglary,Investigation complete; no suspect identified,-2.679839,53.596005,Wigan
2656,2017-01,E01006316,Burglary,Investigation complete; no suspect identified,-2.686211,53.590207,Wigan
2657,2017-01,E01006319,Burglary,Investigation complete; no suspect identified,-2.669172,53.590348,Wigan
2658,2017-01,E01006229,Burglary,Investigation complete; no suspect identified,-2.669278,53.584604,Wigan
2659,2017-01,E01006230,Burglary,Investigation complete; no suspect identified,-2.655687,53.582882,Wigan
2660,2017-01,E01006238,Burglary,Investigation complete; no suspect identified,-2.661601,53.590211,Wigan
2661,2017-01,E01006232,Burglary,Status update unavailable,-2.638174,53.575471,Wigan
2662,2017-01,E01006253,Burglary,Investigation complete; no suspect identified,-2.666026,53.559383,Wigan
2663,2017-01,E01006253,Burglary,Investigation complete; no suspect identified,-2.6536,53.559226,Wigan
2664,2017-01,E01006253,Burglary,Unable to prosecute suspect,-2.662265,53.559215,Wigan
2665,2017-01,E01006254,Burglary,Investigation complete; no suspect identified,-2.650036,53.559174,Wigan
2666,2017-01,E01006254,Burglary,Investigation complete; no suspect identified,-2.655607,53.562119,Wigan
2667,2017-01,E01006254,Burglary,Defendant found not guilty,-2.654216,53.560994,Wigan
2668,2017-01,E01006255,Burglary,Investigation complete; no suspect identified,-2.643745,53.56043,Wigan
2669,2017-01,E01006255,Burglary,Investigation complete; no suspect identified,-2.643576,53.557249,Wigan
2670,2017-01,E01006255,Burglary,Investigation complete; no suspect identified,-2.645848,53.559736,Wigan
2671,2017-01,E01006255,Burglary,Investigation complete; no suspect identified,-2.645848,53.559736,Wigan
2672,2017-01,E01006255,Burglary,Investigation complete; no suspect identified,-2.641555,53.558393,Wigan
2673,2017-01,E01006370,Burglary,Investigation complete; no suspect identified,-2.629911,53.548909,Wigan
2674,2017-01,E01006370,Burglary,Offender sent to prison,-2.629911,53.548909,Wigan
2675,2017-01,E01006370,Burglary,Investigation complete; no suspect identified,-2.630077,53.555002,Wigan
2676,2017-01,E01006372,Burglary,Investigation complete; no suspect identified,-2.637398,53.565048,Wigan
2677,2017-01,E01006372,Burglary,Investigation complete; no suspect identified,-2.638056,53.568604,Wigan
2678,2017-01,E01006373,Burglary,Investigation complete; no suspect identified,-2.639481,53.560993,Wigan
2679,2017-01,E01006390,Burglary,Investigation complete; no suspect identified,-2.614995,53.552789,Wigan
2680,2017-01,E01006390,Burglary,Investigation complete; no suspect identified,-2.6155,53.555357,Wigan
2681,2017-01,E01006390,Burglary,Investigation complete; no suspect identified,-2.618233,53.553338,Wigan
2682,2017-01,E01006390,Burglary,Investigation complete; no suspect identified,-2.615394,53.554297,Wigan
2683,2017-01,E01006390,Burglary,Investigation complete; no suspect identified,-2.618233,53.553338,Wigan
2684,2017-01,E01006390,Burglary,Offender sent to prison,-2.620305,53.556707,Wigan
2685,2017-01,E01006236,Burglary,Investigation complete; no suspect identified,-2.575525,53.563942,Wigan
2686,2017-01,E01006236,Burglary,Investigation complete; no suspect identified,-2.600128,53.564522,Wigan
2687,2017-01,E01006388,Burglary,Investigation complete; no suspect identified,-2.602564,53.555342,Wigan
2688,2017-01,E01006388,Burglary,Investigation complete; no suspect identified,-2.600727,53.558893,Wigan
2689,2017-01,E01006388,Burglary,Investigation complete; no suspect identified,-2.602564,53.555342,Wigan
2690,2017-01,E01006389,Burglary,Investigation complete; no suspect identified,-2.609228,53.549519,Wigan
2691,2017-01,E01006391,Burglary,Investigation complete; no suspect identified,-2.607876,53.553131,Wigan
2692,2017-01,E01006391,Burglary,Investigation complete; no suspect identified,-2.603914,53.554733,Wigan
2693,2017-01,E01006391,Burglary,Investigation complete; no suspect identified,-2.609693,53.553562,Wigan
2694,2017-01,E01006257,Burglary,Investigation complete; no suspect identified,-2.647471,53.554289,Wigan
2695,2017-01,E01006258,Burglary,Investigation complete; no suspect identified,-2.648331,53.550356,Wigan
2696,2017-01,E01006258,Burglary,Status update unavailable,-2.651374,53.55194,Wigan
2697,2017-01,E01006369,Burglary,Investigation complete; no suspect identified,-2.633163,53.546384,Wigan
2698,2017-01,E01006369,Burglary,Investigation complete; no suspect identified,-2.631564,53.545404,Wigan
2699,2017-01,E01006369,Burglary,Unable to prosecute suspect,-2.635937,53.546145,Wigan
2700,2017-01,E01006369,Burglary,Investigation complete; no suspect identified,-2.646759,53.551192,Wigan
2701,2017-01,E01006369,Burglary,Investigation complete; no suspect identified,-2.6324,53.548824,Wigan
2702,2017-01,E01006371,Burglary,Investigation complete; no suspect identified,-2.641971,53.550939,Wigan
2703,2017-01,E01006371,Burglary,Investigation complete; no suspect identified,-2.637517,53.555889,Wigan
2704,2017-01,E01006371,Burglary,Investigation complete; no suspect identified,-2.642366,53.553148,Wigan
2705,2017-01,E01006375,Burglary,Investigation complete; no suspect identified,-2.632864,53.551572,Wigan
2706,2017-01,E01006306,Burglary,Offender sent to prison,-2.619317,53.543832,Wigan
2707,2017-01,E01006306,Burglary,Investigation complete; no suspect identified,-2.619338,53.544254,Wigan
2708,2017-01,E01006306,Burglary,Investigation complete; no suspect identified,-2.624735,53.543831,Wigan
2709,2017-01,E01006307,Burglary,Investigation complete; no suspect identified,-2.604874,53.545883,Wigan
2710,2017-01,E01006307,Burglary,Investigation complete; no suspect identified,-2.613169,53.543378,Wigan
2711,2017-01,E01006307,Burglary,Offender sent to prison,-2.609175,53.546913,Wigan
2712,2017-01,E01006307,Burglary,Investigation complete; no suspect identified,-2.603999,53.546948,Wigan
2713,2017-01,E01006386,Burglary,Investigation complete; no suspect identified,-2.624078,53.547429,Wigan
2714,2017-01,E01006386,Burglary,Status update unavailable,-2.620574,53.548257,Wigan
2715,2017-01,E01006386,Burglary,Investigation complete; no suspect identified,-2.625256,53.545401,Wigan
2716,2017-01,E01006386,Burglary,Investigation complete; no suspect identified,-2.620574,53.548257,Wigan
2717,2017-01,E01006386,Burglary,Investigation complete; no suspect identified,-2.620381,53.546406,Wigan
2718,2017-01,E01006392,Burglary,Investigation complete; no suspect identified,-2.616751,53.548996,Wigan
2719,2017-01,E01006392,Burglary,Investigation complete; no suspect identified,-2.615874,53.546807,Wigan
2720,2017-01,E01006350,Burglary,Investigation complete; no suspect identified,-2.663997,53.542549,Wigan
2721,2017-01,E01006351,Burglary,Investigation complete; no suspect identified,-2.668535,53.541347,Wigan
2722,2017-01,E01006351,Burglary,Investigation complete; no suspect identified,-2.667129,53.542118,Wigan
2723,2017-01,E01006357,Burglary,Investigation complete; no suspect identified,-2.671081,53.54206,Wigan
2724,2017-01,E01006360,Burglary,Investigation complete; no suspect identified,-2.673737,53.547744,Wigan
2725,2017-01,E01006361,Burglary,Investigation complete; no suspect identified,-2.665228,53.550857,Wigan
2726,2017-01,E01006361,Burglary,Investigation complete; no suspect identified,-2.665195,53.556394,Wigan
2727,2017-01,E01006361,Burglary,Investigation complete; no suspect identified,-2.666565,53.549492,Wigan
2728,2017-01,E01006361,Burglary,Investigation complete; no suspect identified,-2.664466,53.551346,Wigan
2729,2017-01,E01006361,Burglary,Investigation complete; no suspect identified,-2.665228,53.550857,Wigan
2730,2017-01,E01006356,Burglary,Investigation complete; no suspect identified,-2.679792,53.539449,Wigan
2731,2017-01,E01006396,Burglary,Investigation complete; no suspect identified,-2.687063,53.543057,Wigan
2732,2017-01,E01006396,Burglary,Investigation complete; no suspect identified,-2.691532,53.550582,Wigan
2733,2017-01,E01006397,Burglary,Investigation complete; no suspect identified,-2.684419,53.548483,Wigan
2734,2017-01,E01006398,Burglary,Investigation complete; no suspect identified,-2.682181,53.544478,Wigan
2735,2017-01,E01006398,Burglary,Investigation complete; no suspect identified,-2.685813,53.541321,Wigan
2736,2017-01,E01006305,Burglary,Court case unable to proceed,-2.593668,53.542029,Wigan
2737,2017-01,E01006305,Burglary,Investigation complete; no suspect identified,-2.598719,53.544961,Wigan
2738,2017-01,E01006305,Burglary,Investigation complete; no suspect identified,-2.593821,53.542235,Wigan
2739,2017-01,E01006305,Burglary,Investigation complete; no suspect identified,-2.593821,53.542235,Wigan
2740,2017-01,E01006305,Burglary,Investigation complete; no suspect identified,-2.596606,53.543866,Wigan
2741,2017-01,E01006305,Burglary,Investigation complete; no suspect identified,-2.593668,53.542029,Wigan
2742,2017-01,E01006308,Burglary,Investigation complete; no suspect identified,-2.597658,53.541443,Wigan
2743,2017-01,E01006308,Burglary,Investigation complete; no suspect identified,-2.597658,53.541443,Wigan
2744,2017-01,E01006308,Burglary,Investigation complete; no suspect identified,-2.607683,53.542822,Wigan
2745,2017-01,E01006310,Burglary,Investigation complete; no suspect identified,-2.622369,53.539933,Wigan
2746,2017-01,E01006310,Burglary,Investigation complete; no suspect identified,-2.619388,53.539364,Wigan
2747,2017-01,E01006310,Burglary,Investigation complete; no suspect identified,-2.622581,53.538979,Wigan
2748,2017-01,E01006310,Burglary,Investigation complete; no suspect identified,-2.622498,53.53746,Wigan
2749,2017-01,E01006311,Burglary,Investigation complete; no suspect identified,-2.597572,53.547115,Wigan
2750,2017-01,E01006311,Burglary,Investigation complete; no suspect identified,-2.594375,53.547293,Wigan
2751,2017-01,E01006311,Burglary,Investigation complete; no suspect identified,-2.598124,53.547742,Wigan
2752,2017-01,E01006311,Burglary,Investigation complete; no suspect identified,-2.602983,53.548733,Wigan
2753,2017-01,E01006269,Burglary,Investigation complete; no suspect identified,-2.583055,53.534046,Wigan
2754,2017-01,E01006271,Burglary,Investigation complete; no suspect identified,-2.570673,53.537755,Wigan
2755,2017-01,E01006271,Burglary,Investigation complete; no suspect identified,-2.574327,53.537962,Wigan
2756,2017-01,E01006271,Burglary,Investigation complete; no suspect identified,-2.570673,53.537755,Wigan
2757,2017-01,E01006272,Burglary,Investigation complete; no suspect identified,-2.589273,53.537431,Wigan
2758,2017-01,E01006272,Burglary,Unable to prosecute suspect,-2.577099,53.537661,Wigan
2759,2017-01,E01006272,Burglary,Offender given a caution,-2.580208,53.537664,Wigan
2760,2017-01,E01006272,Burglary,Investigation complete; no suspect identified,-2.584833,53.536069,Wigan
2761,2017-01,E01006272,Burglary,Investigation complete; no suspect identified,-2.578617,53.539416,Wigan
2762,2017-01,E01006353,Burglary,Investigation complete; no suspect identified,-2.658929,53.536879,Wigan
2763,2017-01,E01006353,Burglary,Investigation complete; no suspect identified,-2.660197,53.535955,Wigan
2764,2017-01,E01006354,Burglary,Investigation complete; no suspect identified,-2.674725,53.534903,Wigan
2765,2017-01,E01006355,Burglary,Investigation complete; no suspect identified,-2.666685,53.532135,Wigan
2766,2017-01,E01006358,Burglary,Unable to prosecute suspect,-2.680887,53.536225,Wigan
2767,2017-01,E01006358,Burglary,Investigation complete; no suspect identified,-2.684442,53.536789,Wigan
2768,2017-01,E01006358,Burglary,Investigation complete; no suspect identified,-2.675295,53.537524,Wigan
2769,2017-01,E01006358,Burglary,Investigation complete; no suspect identified,-2.683904,53.539902,Wigan
2770,2017-01,E01006358,Burglary,Investigation complete; no suspect identified,-2.688456,53.532164,Wigan
2771,2017-01,E01006358,Burglary,Investigation complete; no suspect identified,-2.68569,53.538391,Wigan
2772,2017-01,E01006358,Burglary,Investigation complete; no suspect identified,-2.679595,53.534696,Wigan
2773,2017-01,E01006359,Burglary,Investigation complete; no suspect identified,-2.677934,53.535523,Wigan
2774,2017-01,E01006349,Burglary,Investigation complete; no suspect identified,-2.640281,53.543029,Wigan
2775,2017-01,E01006349,Burglary,Unable to prosecute suspect,-2.65114,53.540616,Wigan
2776,2017-01,E01006349,Burglary,Investigation complete; no suspect identified,-2.631866,53.541357,Wigan
2777,2017-01,E01006349,Burglary,Investigation complete; no suspect identified,-2.642396,53.543144,Wigan
2778,2017-01,E01006349,Burglary,Investigation complete; no suspect identified,-2.637398,53.538946,Wigan
2779,2017-01,E01006349,Burglary,Investigation complete; no suspect identified,-2.646118,53.545757,Wigan
2780,2017-01,E01006349,Burglary,Investigation complete; no suspect identified,-2.635551,53.542578,Wigan
2781,2017-01,E01006349,Burglary,Investigation complete; no suspect identified,-2.637159,53.544116,Wigan
2782,2017-01,E01006349,Burglary,Investigation complete; no suspect identified,-2.652904,53.538566,Wigan
2783,2017-01,E01006352,Burglary,Investigation complete; no suspect identified,-2.658587,53.544997,Wigan
2784,2017-01,E01006352,Burglary,Investigation complete; no suspect identified,-2.654341,53.536859,Wigan
2785,2017-01,E01006404,Burglary,Investigation complete; no suspect identified,-2.652254,53.526686,Wigan
2786,2017-01,E01006404,Burglary,Investigation complete; no suspect identified,-2.655786,53.525876,Wigan
2787,2017-01,E01006404,Burglary,Investigation complete; no suspect identified,-2.656813,53.527929,Wigan
2788,2017-01,E01006405,Burglary,Investigation complete; no suspect identified,-2.63869,53.534517,Wigan
2789,2017-01,E01006274,Burglary,Investigation complete; no suspect identified,-2.570758,53.530609,Wigan
2790,2017-01,E01006239,Burglary,Investigation complete; no suspect identified,-2.497099,53.527342,Wigan
2791,2017-01,E01006239,Burglary,Investigation complete; no suspect identified,-2.500716,53.529601,Wigan
2792,2017-01,E01006240,Burglary,Investigation complete; no suspect identified,-2.492745,53.530471,Wigan
2793,2017-01,E01006241,Burglary,Investigation complete; no suspect identified,-2.49911,53.531577,Wigan
2794,2017-01,E01006241,Burglary,Investigation complete; no suspect identified,-2.500153,53.534314,Wigan
2795,2017-01,E01006289,Burglary,Investigation complete; no suspect identified,-2.483244,53.528055,Wigan
2796,2017-01,E01006362,Burglary,Investigation complete; no suspect identified,-2.71116,53.539285,Wigan
2797,2017-01,E01006365,Burglary,Investigation complete; no suspect identified,-2.711347,53.532426,Wigan
2798,2017-01,E01006367,Burglary,Investigation complete; no suspect identified,-2.713878,53.522379,Wigan
2799,2017-01,E01006367,Burglary,Investigation complete; no suspect identified,-2.713878,53.522379,Wigan
2800,2017-01,E01006367,Burglary,Investigation complete; no suspect identified,-2.71317,53.520622,Wigan
2801,2017-01,E01006367,Burglary,Offender sent to prison,-2.71163,53.525916,Wigan
2802,2017-01,E01006278,Burglary,Investigation complete; no suspect identified,-2.545124,53.522234,Wigan
2803,2017-01,E01006278,Burglary,Investigation complete; no suspect identified,-2.547318,53.523941,Wigan
2804,2017-01,E01006280,Burglary,Investigation complete; no suspect identified,-2.558269,53.526236,Wigan
2805,2017-01,E01006280,Burglary,Investigation complete; no suspect identified,-2.554101,53.525887,Wigan
2806,2017-01,E01006280,Burglary,Investigation complete; no suspect identified,-2.554101,53.525887,Wigan
